Transaction Hash,Expected Output,Model Output
0xaf15b72a3a536d3cc328a631bccba32ce71a491b9c28c802021e5e764f8d510c,Transfer,Transfer
0xd9ce9e3b68bb0887f2f4fa23aa01b6683ca3d0acd0e5b3bb12f21ec4325f494b,Approved,Revoked
0x7dc466d93f0ab3104426543ee22d91750b01ded24b8946fda3ab18778a13f8cf,Transfer,Wrap
0xfaed7f2cc4fd2ab3cf10969b861a176c83d931008827f25792f95886103d50c9,Approved,Revoked
0x3e92698fc580a51c8b1e2d782acf2055fd47d26ee7c190170560087dfa319ddc,Approved,Revoked
0x27688625abce688f92430336fd0e499e1190c924a5ccc4bc1108e7c2d184f4db,Approved,Revoked
0xaeca4cfd55bde420d08d569032d8d00c45d08132c7cf06e9e50ceb125a2abf57,Swap,Swap
0x53fcadd8821088e040ffa801d1e515ba13cd35595933e7ca92f31b70ed8fcc7f,Transfer,Transfer
0x8dd614ccb2cbadbd98a5a28484ab9689be823783399f318639c4be69fd0d54d5,Transfer,Transfer
0x2f3055d3768e4821cb240e1442736b1b4dc17ec58628c1a2ca4c1a6074346af0,Transfer,Transfer
0x74d06447a3a45b7779d93c3bfb2b13503fcdb3be4069f0095edcaaede7cd820a,Approved,Revoked
0x6be28f5559edb12b128a0dd827999b2639b49109e67e0d14f1fdac151052fc2a,Swap,Swap
0x5a25c189075323ac1f17d7d283a7cfc2d455e238c6c18a0f5d14099564191487,Transfer,Sale
0x65f5e649bde96f67a8bfbda0735f1090dc98b7e6fac70f4870037e49447a5004,Wrap,Wrap
0x1570bd0054b50311a85f8f9befbdc968325fb9d2d94a69f67a65680eac11e5b5,Transfer,Transfer
0xb4c6ba7577a918ab5601a86699cf8992444127dbd16a53c56898183707c3e590,Approved,Revoked
0x39e615c59b59442f72ec223a094c7a5a60f1117b215d577f5e4e773006cd6f5a,Sale,Sale
0xe042090a42efad8f525a2ef8de35a4b169cfa0a25fee85bfe2f28c8e05d26096,Deposit,Deposit
0x39842ee38df6509d726a9da8e4029a65d7444823dc3412572bb3bfd1eb3b437e,Approved,Revoked
0x95b1cf3ecc3716c00dbc95a5fbf0e03f83b76321140b826a0e6f611712f26a0d,Unwrap,Unwrap
0xb44347684cbcb9468300549b5f972e867caffc5488cabc12aff03b11696a74b4,Swap,Swap
0x34fc51077ef0882f2f2376e89b06e4445ca07a09b30db968527fc00bd4739936,Transfer,Transfer
0x6613066ba3ed646cad388fb3a1eb7f262d3e9e34b73841a07308d46c0ddc3f80,Cancel,Cancel
0xdfa3cf0f423984d8deffd3d1565da9bf2937de6d76f026eaa0c2ebfdc55eb173,Withdraw,Transfer
0x9ced28740de7997ab0542c66cd7bec3eca79e4d5f24ecde4e4608926cf56902c,Approved,Revoked
0xfd925e73392de0c863485b8c43e85b062a9dc456b39a863bf616e8465a716a79,Swap,Swap
0x9b1d29d4e02a7b1fe42527d4ec0d8a9c1875c16bbee394b9bb4600c75e8332a7,Transfer,Wrap
0x07463b0d0c95bffc2682b94ec00728c9cc54d77496cd53d01cfdd76059617f3c,Approved,Revoked
0x5385024725c0e8a3d6c73e11f76105eaab8f2a6a47a6e68e5347de3d8c36117e,Approved,Revoked
0x06f52521680aeea86ef3b469dab7844942716f4cc5cb844733b03150b8041df0,Approved,Revoked
0xe6d7b04951bde0590d0fefe6a7ea2ec08fb892050ce508edd2a926c642a14092,Transfer,Transfer
0x0d16403ee289e896d5e3de0f4d65e0b39180706c386a22ac6ad77d57ea862466,Approved,Revoked
0x71b06e3f36cca75bdc1c6822494dcde97d979f1d9c499bf210133d2644eaf9f0,Transfer,Transfer
0x61dd95746bb8199b366afd936abccb70e48a6addd3186f9077c2fa2607a4c6d8,Mint,Mint
0x45da70b59e29493d736fd8a84ce3beb27ab1e275ec41c2ab0d77bb26dc9bb0df,Sale,Sale
0x517faf4b222db84a142603444fca6ea19ecb516ddfcd816d5a51374a4e93feca,Sale,Deposit
0xf77e1f415c40de6cebf2a690e3cd84983e0fbc794b6dc7af368f4b4e5a41c32c,Swap,Swap
0x8015e8741a48e2baefd456b0cfc6c32e3e8e79c0377428ddb8a70bde6119f6f9,Cancel,Wrap
0x28ff136623d5b78fabb846154804abe924b12b2840b350e0eb3167b436c18a8e,Sale,Sale
0x112b53c801ee90db5befb780d3d5468a32073afa932469158e132f520dbd206e,Swap,Swap
0x68df8c812823e2b9632a34c44f1c43bd8cad916dca70bd5fa9b1b44e5571c136,Approved,Revoked
0x51c73dd4d4fbf305ed54544050575c643b9cf146692fe4a0e891491627e52d66,Transfer,Transfer
0x25a0ef2440d9486acfe5c36e42140ac647f07becf7545c977b9480f73fe1b994,Approved,Revoked
0x13623cf8e7a105bc82a1f6b2038f32ec0ed7811e21f97da7ac9bab35370e325f,Unwrap,Unwrap
0xddc8e064b4218e0bae0fd46e1625959413e0f204eb451ef468f282f52dcf646a,Sale,Sale
0x22c8e8a5e3ddad3f408c2471631d607882d3ba6e983ab617b2c32a1dd59a0174,Mint,Mint
0xfecc87d57f024c8ba254aa1a802b8a703a4172c223d143a10fd41bc2df4f5ee4,Transfer,Transfer
0x46c434c8629ef700799a56a11b139b30e7373fa23ad56be745f0132b39f2a49a,Sale,Sale
0x62c3f41a6237363205990c6d24435104c34f7302b9356af6f62316b5a40e09a3,Sale,Sale
0xa602b556a39e7fed444aa1521b16fc599313527e4b4868dd90049c471ea936aa,Sale,Sale
0xb242cbb0b014b37a54e0f138d918758a788bd83ebd8aa59abd7b17f2f37b1299,Transfer,Transfer
0xec5228aee3a736aae001bc9e18c935060475d9e267dfc0500db86ab58dcae824,Transfer,Transfer
0x6c4d26892fbc57aef846fb7b1a577d1977db56519235460c243b5c7adced6f7c,Transfer,Transfer
0xe65e4cabc0986004a926fe2bee518965db2f8ce28258c7d3364e05108b1db769,Transfer,Transfer
0x71abd4948af3795ea22c6b451f522a1cbe493ecc4591c293f9c44fb885a6628c,Mint,Mint
0x5cf659eab747fe5a39567646cdf537c8a1b453738ed36bf7857108fceb22f43e,Swap,Swap
0xeb2f6aabeaf99119c6493bab0495b4551cc2a26a43290bdaa83a93300352bb98,Sale,Sale
0xa2d6e329630a4807f5c50ce2640f78b5787f77b2b197ab9e4ad343713fa49d73,Transfer,Transfer
0x6a6075faf8a0f85fa96ab5830c490e4f55df1b320b913b26678f4e260ff8895c,Swap,Swap
0x54f4a56f9f98792e1ece9789dfe7218d6493cce96fb59d2b3eaff5d9a878e40b,Sale,Sale
0x1e9e5af529930d66fdd392c8966eae68133be72ca628de5c49affce5ab73281f,Swap,Swap
0x190a194239dea933e13350666bf5bede4e9a7be153fd5d82e63414861b53e191,Approved,Revoked
0x4a52a9fff8f4e7bcdb4ae344d790a980c9bfed3472b786159db6e17400d49ff4,Approved,Revoked
0x637c29c3b0a42e09445e7d90d0df4461f22a2ea845192d1730ae5f101e6fb977,Revoked,Revoked
0xd576826ff62fee8eb450f19e6d2e4ca6f1df0f2b8c1be0ae10081005e3d30a82,Transfer,Transfer
0xd7c3e40750103e368dce6086eb853c6315932b1e1e1784c4f36e030229c43a88,Mint,Mint
0x7fb33cae3304c68adcfc169421d57aa5ad476e98c67812814ed2140e1bc5239a,Sale,Swap
0xab0b7a6cc49da841a1c38253dca669f12762739046c1bbdf8fcbd2bb837d6b9b,Deposit,Deposit
0xfb1b4892b062622adb40d0aae96d54c43df9ec4575758f11425892e5096b0fbe,Approved,Revoked
0xf60ff22bdef0ad57d237e88c5d7eb5a54259f1634002067fb228f4ad637e2ebd,Mint,Mint
0xd8635a9a7843f11335caa35d5fabf3eac076caced6f6d8a9a1df84d33390851d,Wrap,Wrap
0xaab64349e20ba9cccbba94df1168ce7e851957afca15fdc80fba56c23ee7d05d,Unwrap,Unwrap
0x2911576f695257227adae43b8f38a186c92ec56a235e0d89e9b75943750bfbe5,Mint,Mint
0xd76760a948a2a88a54d641c8a8c9ee078ec2b4bcd90602b25a1ba3f732fd59dc,Sale,Sale
0x8a644df8c3ea994d84a1ca87e366f3d57fcf93a892723ed459f0b774e724b416,Approved,Revoked
0xafcf9d93dde5d56a24bb5b8977ace090cca3bdc825460867019c1404f2fe9054,Transfer,Transfer
0x1e270920b569d64765218c885cb21d93790b7d2d19e93409d7ff0fd0b0ccbe9f,Swap,Swap
0x48123ddf088928e5d3c87d9dcd3dd8cd4a0af5e93fad96003c00a88022c18295,Mint,Mint
0x5408d7ca1e76c1c5bc37001491122626bbc36cb0b5983f504bc6002a0807ba2a,Sale,Sale
0x315fb023079d13ada260f39129b02fdec567923431ccb2658d6e1c78f17be85d,Swap,Swap
0xfa3f6c90d266dcb082ea93362d25e20cdad3792773f6724704db9c1b846ccf9a,Approved,Revoked
0xc762e29f6a7367a471dfdcca4e5d04893d2283d91d1d18a7b1d95b2ac7a1a409,Withdraw,Transfer
0x0bb6042e563c809e8f7e5b9184bb9ee40ad7a107d26f6e916992a3c07c564e83,Transfer,Transfer
0x23c78414f4c55e6eb6504696e72777015833d9fbc22569e3604d3f3e37e5cde2,Transfer,Transfer
0xd54b20fe3616f1c9415640279e9a94cf94a9c482486e18ed548b04c30d470ae2,Swap,Swap
0x727e12300b092d1c5aa5a44207321238eaa1aa14370a9baed49cb5d3ca0bb64f,Mint,Mint
0x76e937104373b510e7d882409e7971dd53d5322cb18398ed23f0ea094053ab60,Approved,Revoked
0x0917b7847c461c7f29e94daa0303c232bae1019a614c1c1d8b7b42d54d4b1fde,Transfer,Transfer
0x66eee85848c31d4b397744d77ee5d81cfecf1130d4b4a10729c562a7b3379a80,Sale,Deposit
0x760e7676934ccf10c320a61f184da45c2a8d1c343d913f854d68caaedec9e278,Swap,Swap
0xe209fe64b71bae1556038a7c1b5762588a723b0859e6c3be92441cfa755d7ae0,Transfer,Transfer
0x7ce787d7be1826287de386a7304ad01ceb11ae53b8c7fdb230434434829ca241,Swap,Swap
0x8cfab3bbcd49e5285f3f9916944b41062abf5547670fbdd80e69d9f878bb7309,Swap,Swap
0x85845229c947a71b928e46343852f7ff418bd75fc1f60e6e306bdcb3010817ca,Wrap,Wrap
0x82cfab8fbf9ad77bde04dfaa7a1670c4a67fdbd20283d3a0998c9644dc8c53a8,Revoked,Revoked
0x230e29a70799f47a11123dfe2817e9edf61e93a2aff8a10d9a89ac38b9bbe35b,Swap,Swap
0x7e8566d39dcdc9d57ebc080dd72111de77883d7a5781c327b7685e9fb62f20e8,Approved,Revoked
0x695b7bb404e02d6d5ac2f38a4166695dd093a77c1be514fb4219790be0a07dd3,Sale,Sale
0x5a1db977096481967e6df1cdb0dc1614d24a5b5f0e4018d415e5b38f8d9c9bff,Approved,Revoked
0xd82623ee1846605292140f07c7c392cd0431489f8392e99e3c6fc34867e8b460,Sale,Sale
0x121f4b5186a831c53a1aa03ae6e59f8926f5b1d3001576674ba3e2daa9f11414,Transfer,Transfer
0x36720f95b0ff34a71c252fd35ea0e8c0b46a808ec1f299090dc2d9dcf2987360,Swap,Swap
0xfa3242ddc50a62a010fbbd0f5a6533f0655ad31b8ee11faed02af40eef3aa111,Sale,Sale
0x6b641fa414c2ffebb45ac47c0bf480d3f05bc9a8e9d576e2cf90d59a702eee94,Withdraw,Transfer
0x79d70f03425c4031e5a0dd46393350b189f32f36474631f835ec408ac5c06c77,Transfer,Transfer
0xdc0f1c7b699ce3b71083bce957d25d8b6470868f42792ea928fd914f15a1a5c7,Transfer,Transfer
0x1e7ea2f2eaec7cda91781572c18c34a0e22f6ca533877ad6b24a69db081faeb7,Swap,Swap
0x74bd8de55f1a62dc2388d2f4d20131bb7330df9ad0cc9298cd13b19587ab8438,Mint,Mint
0xea2dca603dbe06eb4f45d5177fae60f4e6610876662bab2f472ec61974ce910f,Sale,Sale
0xa7c8472fbf63e719f8ed6b38f2c875a33bdaa89433cb0d9982cea236b82e66a7,Sale,Sale
0x8610f072edc77857dba2cc90ff7c46382a94f1ee496f381fc36528b8ec0f741d,Swap,Swap
0x4fc30f1638c86c02981f7c5def54ff25dd84b8481012b9649950cb5b75478a65,Sale,Sale
0xa873b989e1680e1a230e2cfda797458761c7035d65c5b5d02e7d8b6ed6355255,Wrap,Wrap
0x024a1138cfb73d6f721aa4394fe3f9d719e894e46323ca1555161e25503034a1,Transfer,Transfer
0xc15d195450a514ccd882229b1732c1cb30cfac911555504e9416baff518116a9,Mint,Mint
0xdfb709200d4aa4440c4ca277d97e9a7310a8af948e5c70c622ff97fcce36377d,Approved,Revoked
0x8fbb6d468537abfa5f98ea9e2a848022a37f5d76d3765255ea4a51db5eb217c3,Deposit,Deposit
0x7282f61b75bfc5772e4860561e0d8eb9a706507a6aaf45c371e71bcdc3bdd574,Unwrap,Unwrap
0x73dff99872db9daa4a49faab43e3b6470d43539e3138f41b7cb81a78e0dfb433,Wrap,Wrap
0x77b6da1b172b62801839e46d07260d036fcefbb9cde0596d374a399df7c09681,Transfer,Transfer
0xc4a3ff74b872709cd4dc0c81dd4b46689a6012d1b79cdf536d5d0b6699bfa319,Approved,Revoked
0xe36c102c570213bd647093f5a35348cdb42e904e9ea890b5f8fdf386264cb8ad,Approved,Revoked
0x772e29ef25e62366d231fbf2b211d1c3567255af0fa7f81a5c23fbb4964c134d,Revoked,Revoked
0x95fbcd67609458fb9e2e932d52735485ea1f9c315a6b8f2f0eb0a6747af0719a,Mint,Mint
0x1b9047880cd3deff7da0f94892acd81bebf4817a7b153b643423ad71479f3f1f,Approved,Revoked
0xfd5179cf673898adf7056792f2a3ca8e91d211ffd4ae58a351a8cb96c1f7f4ca,Transfer,Transfer
0x6eed85208b7ea90fa4e81120d4e982252b8696c3928fef64d2fad82a721a633e,Sale,Sale
0x3c7e3160a44d876208076510078f33d6540270fd3074cbbd8aee3799af7d27a7,Sale,Swap
0x1973d31d544908779f51efaa271342ebeae2df30733e7e024e223747bece91ea,Sale,Sale
0x316c28919987c30b79dd16962d72afa5ed070523cad5b23e1dfb32293a7ce2c6,Approved,Revoked
0x819a40a484a7a95981fdc3df32f8b2aafff268b953bfc11217317bd4feb5776a,Mint,Mint
0xec366b0b9a709cdc9e2999687d9b32f99e9b661945eec49d51d24dcc966b5f04,Approved,Revoked
0xb3b16d6c88c22cc5047c276b142f26ce60db4dd4da3f3669485fbf36e4858a46,Swap,Swap
0x4b5ec6706ba18f1c1dc9d3886d4ce4c8855f3d27db00e47270235942893f2b2f,Mint,Mint
0x04a31f0ccf701f6f5bb100daddfc3e84a8a4d274bb73fe7bdf14d28197c8321b,Transfer,Transfer
0xd89d062e06e837d773ca510d3bd2f6f2527b33f6ecec68078847ead255d6cd9f,Sale,Sale
0x61ed0cbb231cb23fe53fc4840bdc4dd9e6a0e66523784a1f78015d7074c3d85b,Unwrap,Unwrap
0x85c54584b81334ac6668e6df0a8792dc11637dbf2f3e3d4cbe1f7ef926c5693b,Approved,Revoked
0x60cdf900d2656bd2b64227bf025db00e18a3f7f95b6f0f2df517a60d1418a090,Swap,Swap
0xcce8f7937cabe4594a8f3d698671e0ce11df8cf642dc7b94f9fb1379e6270f72,Transfer,Transfer
0x67eabf57e054ad9c32e00e273c2f8f89fccdc811edb3d7bb315769e882536fa9,Unwrap,Unwrap
0xa8fdffc170fa89916b81a01fcd6000018948cc50615d72b3e334c2522a061e1f,Transfer,Transfer
0x509c1cd60e31861d64a844924fc5d93aa68fc3c47e1b7aafb967dd3ed3c6b4f6,Transfer,Transfer
0x3880b9176f6a86819207c5e8f53c928cd97e063cd6aaf9278310dd370d219db0,Withdraw,Swap
0x71f69c5443baa4033cc5ff537648d0366a0894c7e8f62780047e9d0e1f6c9bdb,Transfer,Transfer
0x10917c0ddde82399c3058e271cdfc1ac57b528de7e2b1d0e7319031a71c4228e,Transfer,Transfer
0xec4ae23f2643267046b83373a517c457aadd0ac7e36c9d6ec3a2e192e8729754,Transfer,Transfer
0x2dee490cb02a9c72f565a49d7e86bdfc9b3a4c7deefa85bc00d560e8e1f04829,Deposit,Deposit
0x275f4b55feab17bbd36c90003652b22e74bd92e7eb65626e0aac05a65b4d387c,Withdraw,Transfer
0xd35f02a6c4966d8bf0703155be52302f9de5b3ea8be579666c9b2abb4c6e014a,Approved,Revoked
0xac0c630fa778ba863c46d4e10e0a44c71fb4a7b0c93f798abc4cf133d854e504,Transfer,Transfer
0x7b1778e1d1c0489d2296d01e8559a8a38cb83ca6b1d41d4c28fd75c25ef4c043,Revoked,Revoked
0xdfa7d3c991b91d9f72a94c50cafc79e78a3e4beed76718b8f51a23b0ed51f7b9,Sale,Swap
0x5e1bb54013c758d4f0e3402c4891a44411db492a3aad28b42907a9c0b1061f70,Swap,Swap
0xd0717aa5edefbccad974a6ce77b5f73d00b9311042f426ccc5b9a329ef4e6456,Mint,Mint
0x0867c7aedd000def8b6ca2131ed10a90c69063583f36526ad0cf3796535396f2,Mint,Mint
0x124ff1f46fdb467bb8dc61a6da3dc6c5929164828c93e3d603345b5161b17af7,Swap,Swap
0x5cd99d40a684226a19508d69429baa7af2c466e7f1df374172570846345f7965,Sale,Sale
0x22bd2d5605122ce27ce54f805a850f1f9a532c56d34f23f1d455fce00b17ea96,Approved,Revoked
0x2b89f3b01cda95c9619ccafc1c1274f60513b84f7dcfea4a115876cff2de6101,Sale,Deposit
0xb5ed79a31fd297f030e030137200e0dfc85c7ea5fc81deb5467649993ad2c842,Transfer,Transfer
0xda5cf9ad8801e91d4d29f01f9ea7bb01b5c53e711b175ebb6562affae0363bd2,Revoked,Revoked
0x1d494ee3251a1d16c25912cb1ecb8215881ba4de3834c30f1555e3782a2e2818,Approved,Revoked
0xbef48342b46e7cb6f0fd126e4a31547f7e82a39dd16c75a5b1ca55e1c2d8221c,Transfer,Transfer
0x16ed3a72e7bbe66af898e3c819dbbcef4141b4685de93b2e75995838c2e83e77,Swap,Swap
0x395af3716e723360c81cdfc03392b9a1ad97aea0035a2402a4e58e5eaac0a7b8,Cancel,Wrap
0x4bd6aecad9252b6732ab5d83947f5a8f8551a2ee6c87486405c2c3930d46fd9c,Sale,Sale
0x146c94fcddcb308d34ad26df8e22a3d1b9a005fa8fa63473b6d03e8e3100ade8,Sale,Sale
0xb52082a182932d2d4504a42887073919d0c943dacbef34d44b6679967e864262,Swap,Swap
0x85f10a89a22dd663a50a2b60ef2c8dda97b4c08bc8ebe322e82eb73778cee546,Swap,Swap
0x47a7dde695982d3787a6c84d0ac9d2cb81831de22f19c139d35033f234fc5b92,Transfer,Transfer
0x26fa7d2df4eefbf13a6ce7babe5d27cd13f96ddbd0e371050e6495cd1b2e2b55,Sale,Sale
0x64983017bd63dbb29b050e8740137b0a4aac885fdad17183e970a02b0874befe,Mint,Mint
0xcc54260a5ebe95bb8d96921f949ab6696ed1353b0a535b081d2536dc311397f1,Approved,Revoked
0xfedd0519709e06a807d0620f14c10f7eb024d38a41ebf2e9baf5a590c71417d9,Wrap,Wrap
0x0a18e0e5d1828f050d3af91e70773279d21b11a1211fa7bf4c5e4ca583548caa,Unwrap,Unwrap
0x6955d0aaa7adc9832d617bc296ef2b59ec0866f507de8337f307a271d518ef39,Unwrap,Unwrap
0xbb06539344b3f23683e1ff92fe0dec8154f4cfc545b8cf50aa67d024f0a53067,Transfer,Transfer
0x27d3267e2e3cba8c40cfb822a27421d61d7fce9105b4602d772f408372e76ac1,Approved,Revoked
0x1dc0eb5bdd2d2be0a3a65b31cbcafeb3f57771b46ca19fdfb88d44e70d4d8a30,Transfer,Transfer
0x4e048e130dff49943d9b4d4ea691f2ef2211921fc58c9267b58b4e8eae79f213,Deposit,Deposit
0xa9a809554b0aa38bdac7f705fae6226a0d258a2b72fa5e60fe9b9d784bfbd9db,Wrap,Wrap
0xe13e0fc6437b1c5cee7542ebe5839d4cc0476add60c6414921c472a4925a2463,Sale,Sale
0x5ebf622f7c08bde18fb77de5035b7ae28cd71f9f3d9a16a8a8dc49964b7a0b18,Cancel,Wrap
0x7a76eff072b29eaba0a946556d3f8b5218a4d14bf2c25ada6d8c3104da529186,Revoked,Revoked
0x2677845f81e286f01e658ff2edf85e850623d2294cbabd2c7dc33dbe3a4c5362,Approved,Revoked
0x2e0d69bf4b53577e8ede4864c9f279d0ee5ded334eac9f114e4e277d0119cc64,Swap,Swap
0x87eb7f9636ad44c87e4c97e5cffe7581d6da6a459daea46f5c25a85afedb7b94,Sale,Sale
0x9ac8a339873157e128e49ebf916f967bbc392788b961809d2545184fbed02951,Deposit,Deposit
0xc12f0af32faa3afa6540ef253739106d6dbd80e632ff133ccb9f268500ace3bf,Approved,Revoked
0xab74c851cdda0d70056fee990f06e29aaab973fe6128da9575ec75eca60442d1,Mint,Mint
0x7209d678c8993b1e4caf3bc6bfc2313e6c7b1773e485723932b3357308711986,Mint,Mint
0x95a5e965e0e03d9fc4ee4cbcd1659716d3fb20b0edf1ab8fc63c3a486cbb7f81,Swap,Swap
0x2fe3a682b1df0f2ca069f2bc77a6dabcef646e7327043900d246f427b11fb535,Approved,Revoked
0x9b3e0e6a632bfb026870d9218960c1de7a155bca4e1ef34f14d94f86d7ceb682,Sale,Sale
0x0ccfbf8ecc593c7c0a5e1a58dbff39f7d4cd92a3dda72ac5061ac5b7e88c902f,Approved,Revoked
0xa746b98f01febff59077d8e95e71d2a2d4d6b69a244abb659d7fe89afc89f89f,Approved,Revoked
0xf00b8e5b944e7f13123f08d883758ebe350ffbe7c4df12f8b9f0a51edd23e3d5,Sale,Sale
0xe420887adbb2fafef340c8c63e8a539bd871f5aa6b264bcc6fd32ed5b30cd1eb,Transfer,Transfer
0x5b0eea30d36ddc71abc444030f910a80b4f7b705669f454f34a2492fd8501d16,Sale,Swap
0x2b27cd3b94038e3c718b4e44cad5f25d6ec711252696ba49af3e059425852a71,Sale,Sale
0xdbbca3e00cd2ec87adc4ca796a16669f37c2537385fd3310abefccfa68bb259f,Transfer,Transfer
0x5d8b03bfdb271c71363c15606ac9a843f56f23ccbc1824d78b8f81bdc6e09576,Swap,Swap
0x52b8fc100da82e5c272ab10ed1f7dfb407fd06f6a01b1267805bce7660810f33,Unwrap,Unwrap
0x9faafbbd46e955fa8767d094d4316b55356906880a18fab8d5160c5051afee8b,Sale,Sale
0x19834f5d36919b28c5f85f1fe2d07c4be9bdebbd20e4ece2e51711a1b7456e05,Sale,Sale
0x033cf5913d7a7a80177ac7af4f342e583fd534bde167b9976f680a4093ff6660,Cancel,Wrap
0xb77d516b14132ca3008b49b92376468b30a31f762ae76b79208422bf78da8f73,Mint,Mint
0xe6980317214298434302fe83c63cf647bd0f9deed0f8ee7a64f3502c04f8362e,Wrap,Wrap
0x2ed8ae915c94e588b8a40a4df8f2eb8f13b2f22c9c57d3c32fcf9217f8540270,Transfer,Transfer
0x9f6865e2c9d63f4db8964ced69a6aa4dd797981ec14f84014dfd2db24c63dc74,Swap,Swap
0xe2c3fdc1f4582484bb8c02271d545ef3ff45cc9570cb6d7c8c64821c7d1b01e6,Mint,Mint
0x0a4376d3191ca6b6182e6bfab8f77d2d2da88617eb638bfef4791ee7460354c6,Approved,Revoked
0x400f8ee529b6dd65b78d1e15c4a7a7c3c675fff64d056c9346434f3fd6e55ddc,Transfer,Sale
0xdbcd6741aa4d496cbccbd5b59370b32233ef1ab16b99a0c603f2b0fc37101032,Mint,Mint
0x570e4752bb0f302f1e397df6083d4c46d519c4ac76402846f4b33454856a232c,Swap,Swap
0x3e67f51fb748a4766db9d9506b43d7006645233cae9fd90270c07f8e60403f53,Approved,Revoked
0x123948133aa8292d24cb390fb4af73cc7b8afb4a0a402adaee878d5306fe0d19,Sale,Sale
0xb16443899450e5a8a8f3820d6919cb78f1803dfc36ce0ddfb91f6c9e6b2a9e18,Swap,Swap
0x1c7a83cec2a03fd3250ff25003f643c06f3f3c1ccf8169d4e4da0203247f07ca,Mint,Mint
0x49cd394fc75376c85d9c4231d0d28ea375f5dd946f1855a497cd6795d95d5c54,Swap,Swap
0x184308b9e55b856c5d0ff681e8c374332f5d344060d9a25fff6a5d2df2dbf679,Transfer,Unwrap
0x87473d7fef94b1e9b1c38d440e022f97622de176ded66049a0cb1afe8073ced4,Deposit,Deposit
0x486d78f3e6326eefccdcde6f45c6106f0d9476f7aea4613b8e2c94aad8898297,Approved,Revoked
0xfb3ecbf58decadc8119f3472acea4598b69b9c3c8906a1d87dbed6ab70f62150,Sale,Sale
0x63d52706bd3b6bf8f6464fd8e09074bb9516c9a50acfc9334321ed8e04981939,Swap,Swap
0xbeafacc2fd19137d2dcedfc3b271494df4db7ec9a569c8b9f72c99d6e51da880,Transfer,Transfer
0xa70a3cd7ebb9429452c681faed03f9261007ecf01dc412470521494012733216,Sale,Sale
0x1c76bc9a8e11670ab0deb8afe51e381e215234b38e88b485c5830973e282aac1,Mint,Mint
0x6a0d63aa6c042e86af0981ed3bd097f03d6118027bc807901876ce385e818726,Wrap,Wrap
0xf2286475243fc1002b4ba49f4faa1cbfb87847f79e38de4cf7ac392cef436782,Mint,Mint
0xed1615ecb52daf309bb6af65fecf4f78bf14784ec4e701df1fc19f7f5786bb6b,Approved,Revoked
0xfd65c7b20c29ed8c8ca997065e4df8478d27c3e7aa2731286e0d4e06599378f6,Unwrap,Unwrap
0xbaf89a2d56484c720a36df8ab65f2e43ea6bd2392a2e64101656c7b4e9974387,Swap,Swap
0xa92fc120d3939732f4b21e882fb9011dffef9a45e3cf936988773389a6ffc36f,Transfer,Transfer
0xe27c4c7731145370a86e5effa72178b27f5846013e971e4518a5a02fbf6a5704,Mint,Mint
0x377dc18b97e096be0cdd0af2bfebf1fe75d117719b7f684cf7a0a04dbd49bcab,Approved,Revoked
0x6c3f062955da2e43a3792cec892f5b821a2eaed68015802d00002faf028f841c,Revoked,Revoked
0xc01ab26f9d5b84b200eedcce07db0ac2077b7441b310a13730fd676989ca166a,Transfer,Transfer
0x28bb695fbd056f33e7bae6ccc5936cc2ba140b120fd1afeb7041eef3190a9781,Sale,Sale
0x571403c0ae996ba778fd3ab0a8d7c689e3351a75b649f41c98608b2cdfde484b,Swap,Swap
0x7b8ac2832b81a94aeabd90219068d046ff43b8a3b4f49607923c2627d166347e,Sale,Sale
0xaa01a1a63a634696f54b92078834dcb9ffc14e3ffb7894c61e7caa9fe2f26afb,Unwrap,Unwrap
0xb2c8793c58d77737fccfd757cc1ef3c17131323a306551f0e58a8d682f1e1131,Withdraw,Transfer
0x2225b1de7a2cb64bd9d18f7f6ed4bc27fa2011b5c98e3050869416e98a2fe9e5,Approved,Revoked
0xcaecd3ee8c7d232fdd18fd1028ea9e244154d85fef2a94eef28a677aab74ab81,Unwrap,Unwrap
0x655ea3447613bdeb6d6e5a88ef6d135966c3653ba304d682f84a4c43841df102,Approved,Revoked
0x501391a66fdef2d199e0f5eb1cf9eefe20ffea872d788ba3148105981b8f467e,Mint,Mint
0x0e6b17fafff8020ca2f49e75bedae7d46b58c2e71fa1cb473f159c49ef144c25,Approved,Revoked
0x303128f73b1eeed150dfc2026be09daacc86f2e652d36ea19167bdeb1b5f7305,Transfer,Transfer
0xd3f167088d2e1118b5f2b119c4c3e9bff8707b8c79682266e4b22fd2b3827989,Sale,Sale
0x5fd448cc6723158e77411faab5df64b64db33b0efbaaaa8f7ee47955c7ca7f31,Sale,Sale
0xad5c713e7e1ce93c1470902ef2ec86208ec11744da0d7aff6e99967c72dc54b2,Approved,Revoked
0x1a32224cbb8fa43ca35ab66cff6c74a7c1b68dad20282cfdede3cb1b07f8c512,Approved,Revoked
0xa3d36c8185bb381ac69dd395fa558f0be572e8737e83586a6f988684850d026c,Swap,Swap
0xac4eaa884420f0426ef3f2ffb105923c8d6ad25a74ba878c5c663e66c18d1a90,Withdraw,Transfer
0x202b51e827ddcd708969749c9bee6fb2c746c39f4438b1b65d5b15d56229b1a9,Swap,Swap
0xc01127e78046c01a7c7ea7f775a9a8709cf90b11e0270aa73eda6622f1114fe5,Deposit,Deposit
